age,membership_tier,bookings_30d,late_cancels_30d,lead_time_hours,class_start_hour,day_of_week,instructor_pop,received_reminder,rain_risk,distance_km,no_show_next_class
45,plus,2,1,163,6,Tue,4,0,medium,3.0,1
42,plus,1,0,62,6,Thu,5,1,medium,1.8,0
52,basic,1,0,83,13,Tue,3,1,medium,3.5,1
32,basic,6,1,48,7,Fri,4,1,low,12.4,0
57,basic,1,0,42,12,Thu,4,1,low,7.5,0
26,basic,4,0,27,13,Mon,3,1,low,5.1,0
50,basic,1,0,54,12,Mon,2,1,low,15.4,0
31,plus,3,0,36,20,Tue,4,0,low,3.0,0
22,basic,1,0,37,19,Fri,2,1,medium,11.2,1
36,vip,3,0,108,12,Wed,4,0,low,9.7,1
30,vip,6,1,70,15,Sun,2,1,medium,8.8,0
18,basic,1,0,115,12,Sat,4,0,low,9.8,0
38,basic,3,0,2,14,Fri,5,0,low,5.9,0
36,plus,1,0,41,13,Sun,3,0,low,12.7,1
32,vip,5,0,9,20,Tue,4,1,low,13.1,0
25,vip,5,0,14,7,Fri,3,1,medium,2.8,0
23,plus,2,1,52,13,Fri,3,1,high,6.9,1
34,plus,2,0,14,11,Wed,2,1,low,9.5,0
32,plus,2,0,17,6,Sat,4,1,low,7.5,0
18,plus,1,0,19,6,Mon,4,1,low,4.1,0
39,basic,4,2,3,19,Tue,4,0,low,0.1,1
59,basic,1,0,42,16,Thu,4,1,low,6.0,0
38,basic,14,2,36,8,Thu,3,1,low,14.5,0
41,plus,8,1,40,10,Wed,3,1,medium,7.7,0
24,basic,1,0,69,13,Tue,3,1,low,7.8,0
20,plus,1,1,11,13,Mon,5,1,high,9.7,1
18,basic,9,3,3,21,Sun,2,0,low,5.4,0
67,basic,12,2,5,17,Thu,3,0,low,14.5,1
45,basic,3,1,4,16,Sat,4,0,low,9.6,1
27,basic,7,1,159,19,Sat,1,1,medium,7.8,1
18,plus,1,1,2,20,Thu,3,0,low,7.8,1
36,basic,9,0,7,13,Sat,5,1,low,9.0,0
35,vip,5,0,0,11,Fri,2,0,medium,9.4,0
51,basic,4,2,106,17,Sun,4,1,medium,3.3,0
42,basic,5,0,8,18,Sat,3,1,low,6.0,0
39,basic,1,1,37,12,Sat,4,0,low,9.1,1
50,plus,2,0,142,18,Sat,3,1,medium,6.8,1
30,vip,3,1,26,19,Sat,5,1,low,7.3,1
47,plus,5,4,140,17,Thu,2,1,low,5.6,1
23,vip,8,1,130,18,Sat,4,0,medium,4.0,0
41,basic,2,1,50,12,Thu,3,0,low,8.2,1
47,basic,5,0,85,20,Sat,1,0,medium,1.0,1
27,vip,9,1,10,11,Wed,2,0,low,8.3,1
18,plus,2,2,109,14,Fri,2,1,low,4.9,1
42,basic,1,0,103,20,Sat,1,1,medium,3.1,1
38,basic,7,2,35,9,Sat,5,1,medium,15.0,0
46,plus,6,2,126,9,Thu,4,1,low,5.5,1
44,plus,1,0,31,18,Fri,2,1,low,7.4,1
35,plus,2,0,28,11,Tue,2,1,low,9.0,0
19,vip,1,0,3,13,Tue,2,0,low,6.7,0
35,basic,1,0,162,19,Sat,4,1,low,12.5,0
36,basic,2,0,77,7,Sun,3,1,low,6.3,1
35,basic,4,1,56,21,Sun,3,1,medium,2.6,1
30,vip,4,1,135,7,Tue,4,1,low,9.7,1
40,basic,6,1,9,12,Sat,5,1,low,4.4,0
39,basic,10,2,123,18,Fri,2,1,low,1.4,0
29,basic,7,1,155,13,Wed,3,1,low,5.4,1
48,basic,1,0,0,17,Thu,2,0,low,2.7,0
36,vip,1,0,63,17,Tue,3,1,low,15.2,1
44,basic,5,1,14,9,Fri,3,1,low,16.6,1
40,basic,1,0,72,14,Fri,4,1,medium,5.5,0
47,basic,6,0,73,19,Sun,1,1,low,3.2,1
38,basic,4,0,21,19,Tue,2,1,medium,9.2,0
33,vip,1,0,36,16,Sun,2,1,medium,9.5,0
32,plus,2,0,46,8,Sat,2,1,medium,14.1,0
45,plus,1,0,28,14,Fri,5,1,medium,5.0,1
38,plus,5,1,30,18,Wed,2,1,medium,6.6,0
41,basic,3,0,1,12,Sun,1,0,medium,11.2,0
37,plus,6,2,12,18,Mon,4,1,medium,2.3,1
53,basic,1,0,3,19,Wed,1,0,medium,13.5,1
25,basic,3,0,98,19,Fri,2,1,low,15.8,0
46,basic,3,0,48,13,Sat,5,1,low,4.7,0
48,basic,4,1,8,14,Tue,5,1,low,13.1,1
30,vip,1,0,45,14,Sun,5,0,medium,5.2,1
33,plus,1,0,160,14,Tue,3,0,low,4.1,0
52,plus,2,0,5,14,Sun,5,0,medium,3.7,0
55,basic,6,0,41,19,Sun,5,1,low,11.1,0
26,basic,3,0,122,16,Sat,5,0,high,7.8,1
45,plus,1,0,128,9,Thu,2,1,low,11.1,0
19,plus,1,1,4,21,Tue,3,0,high,14.4,1
36,basic,2,0,105,9,Sat,5,1,low,6.4,0
39,basic,6,2,22,12,Wed,4,1,low,5.2,0
51,basic,2,0,4,13,Sat,2,0,low,5.9,0
44,basic,2,0,166,8,Thu,1,0,low,5.2,1
28,plus,2,0,0,17,Fri,4,0,low,12.3,1
27,plus,4,1,117,17,Fri,3,1,medium,5.9,1
35,vip,7,1,27,18,Sat,4,0,medium,13.4,1
59,plus,9,3,3,13,Thu,4,0,low,10.5,1
48,basic,2,0,7,11,Mon,4,1,low,8.5,1
50,plus,6,0,143,17,Thu,1,1,medium,8.8,1
40,basic,2,0,3,13,Fri,3,0,low,6.6,0
19,basic,3,1,26,10,Sat,2,1,medium,8.3,1
36,plus,1,0,113,19,Sat,1,1,medium,3.4,0
48,basic,3,0,55,19,Sun,5,1,low,4.3,0
18,basic,2,1,15,10,Wed,3,0,medium,6.9,1
40,basic,1,1,22,8,Sun,4,0,medium,8.4,1
19,basic,5,2,11,13,Sat,5,1,high,7.0,1
58,basic,3,0,167,18,Thu,4,1,medium,6.0,0
30,vip,9,0,2,19,Wed,5,0,high,4.0,0
52,vip,1,0,91,10,Fri,4,0,medium,8.0,0
33,basic,7,2,71,16,Thu,4,0,low,4.2,0
55,basic,2,1,118,12,Sat,4,0,low,5.4,1
37,basic,5,2,46,11,Tue,5,1,low,6.7,1
39,plus,8,0,30,21,Mon,3,1,low,10.7,0
42,vip,4,0,0,18,Mon,3,0,medium,4.0,1
52,basic,3,1,92,12,Thu,1,1,low,12.4,0
39,basic,8,2,25,12,Mon,2,0,medium,8.9,1
41,plus,7,1,45,15,Wed,3,0,medium,9.1,0
47,plus,1,0,112,9,Mon,2,1,medium,10.2,0
36,basic,2,0,14,15,Fri,5,1,low,10.5,0
36,vip,5,1,88,15,Tue,3,0,low,15.2,1
61,vip,1,0,5,19,Tue,5,0,medium,3.9,0
19,basic,2,0,49,7,Thu,2,1,low,7.3,1
25,vip,7,1,38,14,Thu,3,0,low,4.4,1
31,plus,1,0,2,18,Wed,5,0,low,3.4,0
21,plus,6,0,34,20,Sat,5,1,low,1.6,0
55,plus,1,1,71,11,Mon,4,1,low,5.9,1
26,basic,9,0,156,20,Wed,4,1,medium,4.1,0
18,basic,1,0,15,12,Tue,2,1,high,9.0,0
36,basic,6,3,161,12,Thu,3,1,low,13.0,0
38,plus,11,4,47,18,Thu,4,1,medium,14.3,0
38,basic,9,2,99,13,Wed,3,1,medium,14.0,1
45,basic,5,2,67,10,Fri,2,1,medium,11.9,1
28,basic,6,2,148,14,Wed,4,1,medium,9.4,1
38,basic,4,0,6,20,Fri,3,1,low,6.0,0
52,basic,1,0,141,14,Sun,5,1,medium,3.0,1
28,basic,11,1,30,7,Tue,4,1,medium,3.0,0
37,basic,6,1,3,13,Sat,2,0,low,4.7,0
39,vip,2,0,49,10,Wed,3,0,low,6.1,0
32,vip,2,0,71,14,Fri,5,1,medium,15.2,0
50,plus,4,0,168,19,Wed,4,1,low,3.2,0
36,basic,1,0,6,7,Sun,2,1,medium,11.0,0
24,basic,2,1,77,8,Fri,4,0,low,13.1,0
38,plus,2,2,45,17,Sat,1,1,low,6.7,1
27,basic,2,0,8,8,Tue,1,1,low,7.5,0
61,vip,1,0,120,21,Sat,1,1,low,5.1,0
48,plus,1,1,70,15,Fri,5,1,low,4.2,1
31,vip,4,0,5,11,Thu,5,0,low,6.6,0
32,basic,1,0,81,21,Wed,5,1,low,4.7,1
31,plus,1,0,113,18,Wed,5,0,medium,12.1,0
30,plus,1,0,117,19,Wed,4,1,low,0.1,0
40,plus,1,1,53,15,Tue,3,1,low,8.8,1
36,basic,2,1,26,18,Wed,2,1,medium,5.0,0
39,basic,1,1,2,14,Mon,3,0,high,3.1,1
24,plus,1,0,39,9,Sat,3,1,high,6.2,0
28,plus,3,0,40,19,Sun,1,0,low,8.2,1
52,basic,6,0,8,10,Mon,4,0,high,6.2,0
31,plus,5,1,5,19,Sun,1,0,low,11.5,1
38,vip,3,1,159,12,Thu,1,1,low,8.4,0
38,basic,2,0,90,12,Mon,4,0,low,10.1,0
54,basic,6,0,41,13,Mon,4,1,high,6.4,0
52,plus,1,0,4,13,Thu,3,0,medium,7.5,0
18,plus,8,1,65,19,Fri,1,1,low,11.8,0
29,basic,3,0,44,16,Thu,4,1,low,4.5,0
30,plus,1,0,6,18,Fri,2,1,medium,3.1,0
41,basic,6,2,40,19,Sun,3,0,low,2.3,0
18,basic,2,0,39,19,Thu,5,1,medium,7.1,1
31,vip,8,2,5,13,Fri,4,0,low,10.7,1
34,basic,4,0,139,15,Fri,5,1,low,6.6,0
22,basic,1,0,42,18,Thu,4,1,medium,11.3,1
36,basic,2,0,22,10,Mon,3,0,medium,11.6,1
34,basic,2,1,54,18,Fri,2,1,low,9.2,0
44,basic,2,0,115,13,Wed,3,1,medium,6.6,1
28,plus,4,0,141,18,Mon,3,0,medium,11.4,0
41,vip,1,0,9,13,Fri,2,1,medium,0.7,0
27,basic,5,1,43,20,Wed,2,0,medium,7.4,0
49,basic,2,0,44,18,Thu,4,0,low,14.8,0
35,vip,3,0,55,9,Tue,2,1,low,10.0,0
39,basic,2,0,150,18,Sat,3,0,medium,1.8,0
52,basic,3,0,4,18,Tue,3,1,low,4.4,0
49,basic,2,0,6,6,Mon,4,1,medium,10.2,0
18,vip,2,0,64,18,Sat,4,1,medium,11.7,0
30,vip,2,0,88,21,Thu,5,1,low,11.0,0
28,basic,4,0,32,15,Fri,5,0,medium,5.5,1
62,plus,2,1,125,20,Tue,2,1,low,12.5,1
47,basic,6,0,28,19,Sun,1,1,low,11.0,0
43,plus,11,2,1,18,Sat,2,0,medium,12.2,1
36,plus,1,0,50,9,Fri,3,1,low,0.1,0
38,basic,1,0,11,12,Sat,4,1,low,5.7,0
27,basic,3,0,2,12,Thu,5,0,low,7.7,0
46,vip,1,0,22,17,Wed,2,0,low,4.6,0
40,plus,5,1,29,16,Thu,5,0,low,12.0,0
24,basic,2,0,121,9,Sun,3,0,medium,9.2,1
36,basic,2,1,134,21,Wed,3,0,low,3.4,1
32,plus,1,0,46,19,Fri,2,1,low,14.2,0
36,basic,4,1,44,13,Sat,5,1,high,8.8,0
37,vip,3,0,51,7,Mon,4,1,medium,1.5,0
41,plus,4,0,116,19,Thu,5,1,medium,3.9,0
36,plus,1,0,122,19,Wed,3,1,low,16.0,1
49,basic,4,0,86,11,Mon,3,1,medium,5.2,0
20,basic,1,1,5,21,Thu,1,0,low,7.1,1
40,basic,9,1,20,8,Tue,5,0,high,4.9,1
26,plus,6,0,38,9,Thu,2,0,low,17.3,0
21,plus,5,0,111,16,Mon,5,1,medium,3.4,0
59,basic,2,0,22,7,Mon,4,0,low,2.6,0
25,vip,2,0,122,15,Wed,3,0,medium,4.2,0
18,basic,1,0,152,17,Wed,3,0,low,14.0,1
36,basic,3,0,56,6,Tue,3,0,low,11.2,1
58,basic,2,0,1,19,Mon,3,0,high,4.1,0
31,basic,1,0,43,19,Mon,2,1,medium,6.8,0
37,basic,2,1,84,11,Fri,4,0,medium,9.3,1
31,vip,1,1,60,7,Fri,3,1,medium,11.2,1
45,basic,2,0,23,18,Sun,3,0,low,13.7,1
61,basic,2,0,4,13,Sun,3,0,low,9.5,0
39,plus,4,0,120,13,Mon,3,1,low,11.9,1
41,plus,1,0,28,18,Tue,3,0,high,5.0,0
28,vip,8,0,120,15,Sun,3,1,medium,9.5,1
21,plus,2,0,162,19,Thu,5,1,medium,5.4,0
18,basic,5,1,136,15,Mon,3,1,low,8.5,0
50,vip,1,0,5,15,Wed,1,0,low,3.0,0
35,basic,1,1,48,9,Wed,3,1,medium,14.1,1
35,vip,2,0,71,10,Thu,5,0,medium,12.6,1
38,basic,4,1,2,18,Mon,4,0,medium,7.8,0
28,basic,1,0,97,14,Sat,2,0,low,10.0,1
27,plus,5,0,55,19,Tue,5,0,medium,6.4,0
26,vip,4,2,76,10,Sat,5,0,medium,3.4,1
55,basic,1,1,62,20,Thu,3,1,low,7.3,1
31,basic,3,1,146,19,Sun,3,1,low,8.8,1
25,basic,1,0,34,10,Sat,3,1,low,8.3,1
54,basic,3,1,39,15,Wed,3,0,medium,13.6,0
24,basic,1,0,139,14,Fri,3,1,low,6.6,0
41,basic,1,0,5,9,Tue,3,0,low,10.0,1
40,vip,5,0,50,20,Fri,5,1,low,7.6,0
28,basic,4,2,18,17,Wed,3,1,low,5.0,1
33,basic,11,2,50,9,Sat,3,0,medium,5.1,1
32,vip,4,0,34,20,Mon,4,1,low,15.6,0
29,basic,3,0,27,18,Fri,2,1,low,13.2,0
46,basic,3,0,63,15,Thu,3,0,low,4.4,0
33,basic,6,2,5,10,Wed,2,0,low,4.1,1
27,plus,5,1,71,19,Sat,3,1,low,10.5,0
44,basic,3,1,5,17,Fri,4,0,low,5.6,1
23,basic,4,1,87,14,Sun,3,0,low,5.7,0
18,basic,1,0,93,17,Sat,1,0,low,15.6,0
25,plus,3,0,68,19,Sun,5,1,low,5.4,0
30,vip,3,0,81,11,Tue,1,0,high,3.8,0
45,vip,1,0,3,10,Mon,5,0,low,3.5,0
29,basic,10,1,44,15,Sat,3,0,low,5.8,1
31,vip,1,0,1,14,Thu,3,0,low,6.2,1
18,vip,1,0,54,21,Fri,2,1,low,10.1,1
34,vip,1,0,2,19,Tue,5,0,medium,3.4,0
27,plus,1,0,1,13,Fri,2,0,medium,10.3,1
37,basic,5,1,4,14,Tue,5,0,low,3.6,0
45,plus,1,0,13,19,Mon,2,1,medium,10.3,0
49,basic,2,0,28,14,Sun,5,0,medium,4.6,0
53,basic,1,0,5,7,Sat,5,0,low,9.5,0
25,vip,2,0,6,9,Sun,2,1,low,11.0,0
18,basic,3,0,126,18,Sun,2,1,low,9.4,0
34,basic,2,0,3,11,Thu,3,0,medium,7.0,0
29,plus,3,1,18,17,Wed,4,1,low,18.0,1
20,basic,5,1,46,19,Sun,3,1,low,8.6,0
19,vip,3,0,39,13,Sat,3,0,low,4.6,1
57,basic,5,0,1,21,Sun,3,0,low,6.7,0
55,vip,1,0,28,12,Sat,4,1,low,13.1,1
51,plus,2,0,140,17,Thu,3,1,low,4.2,0
39,basic,1,0,6,21,Mon,5,1,medium,6.0,1
53,vip,1,1,56,12,Tue,2,0,low,12.7,1
18,basic,3,0,64,13,Sat,3,0,low,5.2,0
38,plus,3,1,2,12,Sat,4,1,low,13.6,1
42,vip,5,1,80,19,Thu,4,0,high,3.1,1
36,vip,2,0,21,21,Mon,3,1,medium,12.4,0
39,plus,1,0,115,19,Sat,5,1,high,13.3,1
35,basic,1,0,43,12,Sun,5,1,low,15.0,1
50,basic,3,1,5,8,Wed,1,0,high,2.6,1
40,vip,7,0,36,18,Tue,3,0,high,21.9,0
28,basic,6,3,111,10,Tue,4,1,low,4.6,0
38,basic,3,0,6,17,Thu,1,1,medium,5.2,0
47,plus,2,1,62,8,Mon,2,1,high,0.3,0
37,plus,1,0,105,16,Tue,4,1,medium,4.0,0
18,basic,1,0,31,9,Wed,1,1,medium,3.8,1
47,plus,7,1,49,19,Mon,4,1,low,2.9,1
48,basic,15,1,10,12,Thu,5,1,low,8.4,1
33,basic,4,0,54,19,Thu,5,1,medium,12.7,0
34,plus,7,0,18,11,Wed,2,1,low,9.9,1
33,vip,7,1,10,20,Sat,1,0,medium,8.6,0
27,basic,5,0,45,13,Tue,2,0,low,3.5,0
27,vip,4,1,7,12,Sat,4,1,low,5.7,1
54,vip,4,1,124,7,Sun,3,1,low,12.5,1
55,vip,2,0,50,9,Sun,1,1,low,12.3,0
26,basic,3,1,152,21,Sat,2,1,low,14.3,1
46,basic,1,0,165,17,Sat,4,0,medium,2.2,0
60,basic,7,0,147,19,Wed,4,1,low,15.8,0
37,plus,1,0,16,12,Sat,4,0,low,14.8,0
27,basic,2,0,6,17,Mon,2,0,low,6.3,1
35,vip,5,1,4,10,Fri,4,1,medium,9.9,0
31,vip,5,1,28,14,Sat,2,1,low,10.8,1
25,basic,8,0,72,19,Thu,5,0,medium,6.6,1
52,plus,5,0,53,13,Sun,3,1,low,9.0,0
48,basic,11,1,1,18,Mon,3,0,low,9.0,1
25,basic,8,0,50,13,Thu,4,0,low,8.0,0
41,basic,1,0,107,20,Fri,3,0,low,4.6,0
30,basic,1,1,11,19,Wed,1,0,medium,5.3,1
36,plus,2,0,118,20,Thu,2,0,medium,13.0,1
39,plus,1,0,23,19,Sat,3,0,low,5.0,1
36,basic,3,0,61,6,Fri,3,1,high,15.9,1
37,basic,6,2,23,17,Sat,1,1,low,8.7,1
23,vip,7,1,5,11,Wed,2,0,medium,3.5,1
25,basic,1,0,14,18,Thu,3,0,low,11.7,0
25,plus,4,0,108,6,Thu,5,1,medium,7.0,0
37,plus,2,0,60,12,Thu,4,1,low,4.3,0
18,basic,5,0,22,19,Mon,2,1,medium,11.9,1
41,plus,3,0,43,8,Sun,3,1,low,5.6,1
45,basic,2,1,35,19,Tue,4,1,low,10.2,1
28,basic,3,0,37,16,Tue,5,1,medium,5.1,1
46,basic,2,0,1,14,Wed,1,0,low,14.3,0
34,plus,2,1,78,7,Mon,3,0,low,5.1,1
28,vip,8,0,4,15,Sat,5,0,low,10.2,0
40,basic,3,0,4,13,Mon,4,0,high,9.9,0
44,plus,5,0,146,9,Thu,2,1,low,2.4,0
40,basic,1,1,149,17,Thu,4,0,medium,6.4,1
41,plus,2,0,78,12,Tue,3,1,low,1.8,0
42,basic,3,0,34,9,Sat,3,1,medium,11.9,1
43,basic,3,0,47,8,Fri,4,0,medium,3.1,0
41,plus,9,1,0,18,Thu,4,0,medium,8.1,1
39,plus,1,0,8,10,Sun,5,1,high,3.6,0
37,basic,7,0,40,20,Thu,3,1,low,15.6,0
38,basic,1,0,62,18,Sat,2,1,medium,8.5,1
53,plus,3,1,48,9,Wed,1,1,medium,9.2,0
60,basic,5,1,63,13,Mon,5,1,high,5.9,0
50,basic,5,3,17,7,Wed,3,1,low,5.4,1
42,basic,5,1,49,12,Sun,5,1,low,1.7,1
48,basic,4,1,79,20,Tue,4,1,low,1.6,0
28,plus,3,0,11,21,Wed,3,1,low,18.9,0
43,vip,1,1,4,20,Fri,3,0,low,19.4,1
50,basic,2,0,142,12,Wed,4,1,low,8.7,1
45,plus,7,3,37,13,Sun,3,1,low,14.4,1
37,plus,3,1,26,16,Tue,4,0,medium,4.5,0
47,basic,7,1,110,12,Fri,5,1,low,10.4,1
48,basic,2,1,22,15,Wed,4,1,high,1.9,1
36,basic,3,1,162,8,Sat,5,0,high,13.1,1
49,basic,1,0,69,10,Fri,4,1,high,3.6,0
24,basic,1,0,53,17,Sun,3,1,low,6.0,1
33,basic,2,0,0,9,Tue,3,0,low,9.1,0
28,basic,1,0,31,9,Sun,3,1,low,5.7,0
39,plus,2,0,128,14,Wed,2,1,medium,13.7,1
26,plus,2,0,110,10,Fri,4,1,high,17.1,0
31,basic,2,0,96,8,Sat,4,1,high,2.5,0
32,basic,4,1,5,17,Fri,4,0,low,15.1,0
30,vip,1,0,153,10,Fri,1,0,low,15.1,1
51,vip,1,0,20,13,Fri,2,1,low,7.7,0
40,vip,3,1,95,18,Sun,2,1,low,2.7,0
36,plus,1,0,5,13,Wed,5,0,medium,18.2,0
60,basic,1,0,43,20,Sun,5,1,medium,4.4,1
60,basic,5,0,10,12,Fri,4,1,low,13.9,1
28,plus,5,1,66,16,Wed,2,0,medium,5.6,1
40,basic,5,1,149,19,Tue,4,0,low,5.3,1
18,basic,4,0,8,13,Wed,5,1,medium,15.9,1
33,basic,2,1,21,19,Fri,2,0,medium,9.4,1
42,basic,6,1,6,18,Tue,2,1,low,0.1,0
29,basic,5,0,69,18,Thu,2,1,medium,7.0,0
50,basic,3,2,56,9,Sat,3,1,high,9.9,1
31,plus,3,1,40,21,Fri,1,0,high,12.3,0
33,basic,4,2,87,8,Tue,3,1,low,3.0,1
40,plus,3,0,59,10,Wed,1,1,low,13.2,1
42,basic,1,0,37,13,Thu,4,1,low,3.3,1
36,basic,4,1,154,10,Tue,3,1,low,0.6,0
51,basic,1,0,53,12,Thu,5,1,high,3.1,1
41,plus,6,0,5,6,Fri,5,0,low,11.5,0
41,plus,2,1,3,7,Wed,3,0,low,10.0,1
42,basic,2,0,76,15,Tue,3,0,low,6.0,0
33,basic,5,0,42,20,Fri,5,1,low,7.2,0
29,plus,4,0,63,15,Wed,3,0,medium,6.0,0
42,basic,1,0,46,20,Wed,5,0,low,7.0,0
25,basic,4,0,78,19,Wed,4,1,low,7.6,0
73,plus,2,0,47,7,Thu,3,1,medium,5.5,0
42,basic,2,0,56,12,Tue,2,1,low,6.3,1
31,vip,2,0,4,9,Sun,4,0,medium,14.0,0
67,basic,14,2,69,13,Sun,3,1,low,11.3,1
43,basic,3,0,107,6,Wed,2,1,low,8.4,0
45,basic,1,1,43,7,Fri,3,1,medium,11.5,1
27,basic,4,1,56,18,Fri,2,1,medium,6.6,0
25,basic,1,0,55,13,Sun,3,0,low,4.1,0
32,plus,1,1,18,16,Sun,5,0,medium,9.4,1
43,plus,6,1,147,19,Sun,1,0,low,11.5,0
30,vip,4,0,27,19,Sat,5,1,low,5.3,0
18,plus,3,0,128,15,Fri,1,0,low,3.1,1
51,basic,1,0,87,18,Thu,4,1,medium,18.8,0
31,basic,1,0,36,8,Sat,5,1,low,14.0,0
30,plus,1,0,8,15,Sat,3,0,medium,2.3,0
30,vip,6,0,4,18,Tue,3,0,high,6.9,0
25,vip,3,0,30,11,Sun,3,0,low,4.2,1
46,basic,2,0,103,19,Fri,1,0,low,7.6,0
35,plus,1,1,54,19,Wed,4,1,low,16.9,1
39,basic,5,1,64,19,Wed,3,0,low,8.7,1
35,basic,4,0,4,19,Wed,4,0,low,10.4,0
47,plus,3,2,22,20,Thu,3,0,low,8.7,1
34,basic,1,0,60,18,Thu,3,1,low,7.2,1
27,basic,2,0,35,18,Sun,1,1,low,7.5,0
26,basic,2,0,1,18,Tue,3,0,high,20.0,0
40,basic,3,0,52,18,Sat,2,0,medium,5.3,1
38,plus,4,0,89,14,Thu,3,1,low,15.4,0
24,basic,3,0,117,11,Sat,4,1,low,7.6,0
28,vip,12,0,45,12,Wed,3,1,low,12.6,0
36,plus,2,0,121,21,Mon,5,1,low,6.6,0
32,vip,2,0,59,20,Sun,4,1,low,8.4,0
37,basic,1,0,30,11,Wed,3,1,low,8.9,1
39,plus,1,0,67,12,Fri,4,1,low,7.3,0
59,plus,6,2,151,16,Wed,3,1,low,9.5,1
34,vip,2,1,55,12,Sat,3,1,high,1.5,0
31,basic,6,1,23,20,Fri,3,1,low,14.9,1
34,plus,1,1,51,8,Mon,3,0,low,10.2,1
42,plus,3,0,9,13,Sat,2,1,low,9.2,0
52,vip,2,0,29,6,Fri,5,0,low,8.6,0
44,basic,3,1,88,11,Tue,5,1,low,11.5,1
37,basic,3,0,74,11,Fri,5,1,medium,5.2,0
30,basic,1,0,1,19,Mon,3,0,high,7.5,1
32,plus,5,1,69,19,Wed,1,1,medium,10.7,1
34,basic,1,0,47,21,Tue,4,1,low,7.1,0
31,plus,1,1,64,18,Tue,2,1,low,9.3,1
26,basic,1,1,87,12,Sun,5,1,low,11.2,1
51,basic,3,0,133,18,Sun,1,0,low,3.1,0
44,basic,3,0,26,21,Wed,4,0,low,4.9,0
18,basic,4,0,82,7,Sun,2,0,medium,9.1,1
45,basic,1,0,54,19,Tue,2,1,medium,9.7,0
28,plus,2,0,100,18,Sun,3,1,low,6.5,1
29,vip,1,0,145,18,Sat,2,1,medium,8.9,1
36,plus,5,0,42,8,Mon,2,1,low,1.9,0
38,plus,4,1,10,18,Mon,3,1,medium,13.0,0
37,plus,4,1,8,18,Tue,3,0,medium,5.0,1
45,basic,4,1,14,9,Fri,1,1,low,14.2,1
30,vip,3,1,143,12,Fri,4,1,low,9.1,0
48,basic,7,1,43,17,Thu,4,1,medium,14.9,0
27,vip,1,0,11,6,Fri,3,1,high,3.7,1
36,basic,2,0,15,19,Tue,4,0,low,1.1,0
25,vip,6,0,144,21,Sat,3,1,low,2.0,0
41,basic,1,0,165,6,Fri,4,1,low,3.4,0
44,basic,2,2,128,12,Sat,2,1,medium,12.0,1
27,basic,6,1,23,17,Wed,3,0,medium,2.4,1
49,basic,3,0,64,19,Sun,5,0,medium,12.8,0
31,basic,7,1,29,9,Sat,5,1,low,15.0,0
43,plus,4,0,24,11,Mon,4,1,low,5.9,0
43,vip,1,0,36,18,Thu,4,1,medium,1.1,0
29,plus,2,0,13,7,Tue,3,1,low,4.1,0
36,basic,5,1,8,20,Fri,3,1,low,7.3,0
44,plus,7,0,59,17,Fri,4,1,low,5.3,0
49,basic,6,1,76,11,Tue,5,1,low,7.1,1
36,vip,6,1,21,7,Thu,2,0,low,10.0,0
37,basic,6,3,60,8,Thu,1,1,low,9.1,1
42,basic,2,0,66,16,Wed,3,0,low,10.4,0
26,basic,2,1,72,19,Tue,5,0,medium,14.7,1
45,vip,4,2,41,19,Wed,3,0,low,11.9,1
43,plus,7,1,83,19,Tue,4,1,low,11.5,1
42,basic,4,0,1,14,Tue,3,0,medium,5.4,0
38,basic,1,0,46,7,Mon,4,1,low,14.3,0
28,vip,7,0,10,20,Wed,4,1,low,13.9,1
39,basic,10,3,116,9,Tue,3,0,medium,7.9,1
24,vip,2,0,100,15,Mon,3,1,medium,8.8,0
46,basic,1,0,13,11,Mon,4,0,medium,2.8,0
22,vip,9,2,2,14,Mon,4,0,low,18.1,0
36,basic,4,2,41,13,Sat,5,0,low,7.3,1
43,plus,4,0,62,14,Sat,5,1,medium,10.5,0
37,plus,2,0,143,11,Mon,4,1,low,5.3,0
40,plus,1,0,95,13,Sat,5,1,high,13.4,0
34,basic,2,1,37,21,Wed,5,1,low,5.6,0
70,basic,2,0,1,19,Tue,5,0,medium,7.2,0
45,basic,5,0,6,6,Mon,3,1,high,8.4,1
18,plus,10,2,27,8,Sat,2,0,low,10.4,1
45,basic,4,1,75,13,Sat,5,1,low,11.1,0
33,basic,6,0,54,17,Tue,3,1,low,7.0,1
41,plus,2,0,36,15,Tue,5,1,medium,11.3,0
21,plus,4,0,41,19,Mon,3,0,high,2.5,0
41,plus,2,1,54,13,Mon,3,0,low,7.8,1
18,basic,7,1,2,19,Fri,2,0,low,9.8,0
42,plus,2,0,73,17,Mon,3,0,medium,2.6,0
30,plus,3,1,1,13,Sun,3,0,low,7.1,0
38,basic,1,0,12,18,Thu,4,1,low,4.4,0
35,vip,12,1,1,14,Wed,2,0,medium,12.4,1
40,basic,2,1,60,16,Wed,1,1,high,1.9,1
54,basic,4,0,72,18,Sun,3,1,low,4.1,0
18,basic,1,0,43,20,Tue,5,0,low,4.3,1
23,basic,2,0,2,6,Mon,4,0,medium,5.5,0
28,plus,1,0,125,19,Sat,5,0,medium,10.1,0
55,vip,4,0,10,17,Mon,2,0,low,13.2,1
31,basic,1,0,12,19,Thu,2,0,medium,3.4,0
36,basic,1,0,35,16,Sat,4,0,low,11.8,1
