age,membership_tier,bookings_30d,late_cancels_30d,lead_time_hours,class_start_hour,day_of_week,instructor_pop,received_reminder,rain_risk,distance_km,no_show_next_class
62,basic,7,0,66,10,Mon,5,1,low,13.9,0
42,basic,2,1,0,11,Mon,3,0,low,8.5,1
27,plus,1,0,109,16,Tue,4,0,medium,4.5,0
48,plus,2,0,23,7,Fri,5,0,low,8.2,0
18,basic,2,0,21,11,Wed,4,1,medium,3.5,0
30,vip,1,0,94,21,Sun,2,1,low,7.6,0
18,plus,2,0,24,10,Sun,5,1,low,16.5,1
18,vip,1,0,1,17,Mon,3,0,low,2.3,0
41,plus,2,0,24,21,Fri,1,1,medium,11.7,0
40,vip,2,0,45,9,Tue,5,0,medium,10.3,0
32,basic,2,0,95,17,Fri,4,0,low,5.6,1
26,basic,1,0,62,13,Fri,3,1,medium,8.2,0
29,plus,4,0,58,20,Wed,3,1,high,18.0,0
38,basic,3,0,126,12,Fri,5,1,low,5.2,0
35,vip,2,0,26,20,Mon,1,1,low,6.7,1
62,basic,2,0,21,19,Tue,4,0,medium,14.8,1
34,basic,5,1,64,10,Thu,1,1,medium,7.5,0
58,basic,4,0,43,6,Fri,3,1,low,6.6,1
35,plus,6,0,158,12,Wed,5,1,medium,5.9,0
56,plus,8,0,34,19,Mon,2,1,medium,6.8,0
27,basic,4,0,8,9,Sat,4,1,medium,3.4,0
29,basic,6,0,20,14,Thu,3,1,medium,4.8,0
39,basic,1,0,1,20,Wed,4,0,low,12.0,0
21,basic,2,1,68,18,Sat,4,1,low,0.4,0
31,plus,2,0,4,18,Fri,3,0,medium,5.8,0
30,vip,2,0,56,20,Wed,4,1,low,5.8,1
55,plus,1,0,47,13,Sat,5,1,low,12.4,0
30,plus,3,1,159,18,Fri,3,1,low,5.7,0
38,plus,6,0,1,18,Sun,3,0,low,7.5,0
18,basic,3,0,97,18,Sat,5,1,low,7.3,1
54,basic,1,0,31,8,Sat,3,1,medium,2.2,0
39,plus,8,0,12,11,Sat,2,0,low,3.6,0
46,plus,3,1,98,21,Sat,3,1,medium,8.7,0
42,plus,8,0,14,18,Thu,2,1,low,7.2,0
58,plus,2,0,59,12,Sun,1,0,medium,6.6,1
58,basic,2,0,109,15,Thu,3,1,low,7.4,1
63,plus,3,0,48,14,Sun,5,1,medium,6.4,0
43,vip,2,0,10,11,Thu,2,1,high,11.6,1
42,basic,1,0,160,11,Fri,4,1,low,2.5,0
43,basic,1,0,37,18,Sat,2,1,low,5.6,1
53,basic,4,0,12,18,Fri,4,1,low,6.7,0
48,basic,1,0,67,17,Thu,3,1,low,6.1,1
45,basic,4,0,0,6,Sun,2,0,high,5.4,1
31,plus,8,0,3,13,Tue,2,0,low,11.3,1
37,plus,7,0,51,18,Tue,3,0,low,3.6,0
37,basic,6,0,5,16,Sat,3,0,low,5.6,1
32,vip,1,0,23,13,Sun,3,0,low,4.5,0
47,basic,7,0,160,21,Sun,2,0,low,5.1,1
49,plus,2,0,82,16,Tue,2,1,medium,11.8,0
38,plus,10,1,16,16,Fri,3,1,medium,10.5,0
52,basic,3,0,147,13,Wed,3,1,low,11.6,0
49,vip,1,0,15,12,Wed,4,0,low,3.7,0
67,vip,1,0,21,8,Fri,2,0,low,10.3,0
56,vip,4,0,90,19,Tue,5,1,low,17.5,0
30,vip,3,0,97,18,Fri,4,0,high,0.1,1
47,basic,2,0,133,19,Thu,1,1,low,9.9,1
27,basic,2,0,16,10,Mon,3,0,medium,6.4,0
45,plus,1,0,132,6,Wed,4,1,medium,3.9,0
36,basic,9,0,1,19,Sun,4,0,low,7.8,1
58,plus,3,0,29,16,Sat,5,1,medium,6.6,0
48,basic,3,0,64,13,Thu,3,0,low,11.7,0
37,vip,7,0,31,19,Fri,5,0,medium,14.3,0
32,basic,2,0,153,19,Sun,4,1,low,13.4,0
55,basic,2,0,43,13,Mon,3,0,medium,7.2,1
62,plus,4,1,86,6,Thu,3,1,low,5.5,0
27,plus,2,0,58,10,Sat,3,1,medium,5.1,0
26,basic,3,1,0,8,Sat,2,0,high,5.6,0
31,basic,9,1,54,11,Wed,4,1,low,12.1,1
20,basic,4,0,57,19,Sun,5,1,low,6.3,0
47,basic,3,0,51,16,Tue,1,1,low,3.4,1
31,plus,4,0,150,10,Sun,4,1,low,13.0,1
56,plus,1,0,165,15,Mon,4,1,high,7.1,0
18,vip,3,0,30,18,Sat,5,1,low,5.4,1
48,basic,6,2,87,11,Fri,5,1,low,6.9,1
43,basic,1,0,70,11,Mon,3,1,high,7.9,0
30,plus,2,1,105,8,Thu,4,1,low,4.1,0
62,basic,5,0,28,11,Wed,3,1,medium,13.6,0
22,basic,2,0,45,13,Sun,5,0,medium,5.8,0
52,basic,2,0,161,11,Thu,4,1,medium,3.9,1
58,basic,1,0,143,14,Fri,4,1,low,8.4,1
20,basic,2,0,73,19,Thu,1,0,low,8.7,1
26,basic,3,0,0,14,Sat,3,0,low,6.4,1
49,plus,2,0,79,19,Thu,5,1,low,12.1,0
48,basic,2,0,7,11,Mon,4,1,low,8.5,0
20,basic,6,0,22,12,Sun,1,1,medium,8.0,1
18,plus,9,1,4,6,Sat,4,0,low,17.9,0
44,plus,10,0,5,12,Fri,2,0,low,9.0,0
20,plus,2,0,48,18,Sat,2,0,low,2.7,0
31,basic,3,0,150,20,Sun,5,1,low,6.0,0
27,vip,4,1,2,13,Sat,3,0,low,10.0,1
43,basic,2,0,2,18,Sun,2,0,low,13.2,0
60,basic,1,0,149,12,Sat,4,1,low,18.8,0
31,vip,2,0,56,9,Fri,5,1,low,6.1,0
39,plus,3,0,55,18,Wed,5,1,low,16.3,1
33,basic,1,0,74,18,Thu,2,1,low,6.4,1
33,vip,3,0,5,16,Thu,5,0,low,17.1,0
53,vip,1,0,4,18,Fri,3,0,medium,11.4,0
60,plus,4,0,47,19,Mon,4,1,low,11.7,1
43,basic,2,0,128,8,Sun,3,1,low,6.5,0
49,plus,2,0,68,11,Mon,3,1,low,9.2,0
45,basic,3,0,19,17,Thu,4,1,low,1.7,0
25,basic,6,0,3,20,Mon,4,0,low,0.1,1
31,basic,1,0,16,21,Thu,2,1,low,9.9,0
42,basic,1,0,33,10,Mon,3,0,medium,8.7,0
33,basic,2,0,4,13,Fri,2,0,low,3.5,0
43,vip,2,0,44,21,Tue,3,1,medium,9.3,1
36,basic,2,0,155,12,Wed,5,1,medium,5.0,1
45,basic,5,0,58,17,Wed,2,0,low,11.7,0
25,basic,5,1,26,11,Sun,4,0,medium,13.7,1
60,basic,6,0,6,16,Wed,4,1,low,5.4,0
64,plus,2,0,65,19,Fri,5,1,medium,7.3,0
68,plus,3,0,53,14,Mon,3,1,low,3.6,0
23,basic,4,0,9,20,Thu,3,0,low,11.2,0
41,plus,5,0,125,11,Fri,5,0,low,3.8,1
61,basic,2,0,52,6,Tue,3,1,medium,3.5,0
18,basic,6,0,6,13,Thu,3,1,medium,4.5,1
53,plus,2,2,1,12,Tue,1,0,low,10.3,0
51,plus,2,0,72,19,Fri,5,1,medium,9.5,1
48,basic,4,0,30,19,Fri,1,1,low,0.7,0
47,plus,2,0,125,12,Wed,3,1,low,3.0,0
39,basic,2,0,11,19,Sat,2,1,medium,14.0,0
57,basic,2,1,111,9,Wed,3,1,low,4.2,1
33,basic,3,0,3,21,Sun,4,0,low,5.2,1
38,plus,9,0,85,17,Tue,4,1,low,7.8,0
36,vip,4,0,1,12,Fri,2,0,low,10.0,1
53,basic,6,0,4,12,Thu,4,0,low,18.4,1
50,basic,2,0,30,12,Sat,3,1,medium,2.0,0
36,basic,4,0,2,12,Thu,3,0,medium,13.7,1
35,plus,2,0,67,13,Sat,3,1,low,7.5,0
21,basic,3,1,68,16,Tue,4,1,medium,3.6,1
25,plus,2,1,20,18,Sat,4,1,high,4.5,0
33,basic,1,0,2,21,Fri,2,0,low,0.1,1
46,basic,1,0,133,7,Fri,5,1,high,7.3,0
43,basic,18,1,27,13,Mon,3,1,medium,5.6,0
40,basic,5,0,125,18,Thu,4,1,medium,3.3,0
42,plus,3,0,103,17,Tue,4,1,low,9.0,0
39,plus,2,0,33,16,Tue,4,1,medium,18.0,0
37,basic,9,0,60,20,Sat,1,1,medium,6.4,0
62,basic,1,0,0,6,Tue,3,0,low,14.6,1
44,basic,1,0,17,13,Fri,2,1,low,6.6,0
31,basic,3,1,24,7,Sun,5,1,low,10.3,1
29,plus,2,0,0,11,Wed,4,0,low,8.0,0
47,plus,3,0,126,12,Sun,4,1,low,6.8,0
47,basic,5,0,156,21,Thu,5,0,low,11.5,0
26,basic,4,0,156,20,Fri,3,1,medium,2.9,0
32,basic,5,2,132,15,Mon,4,1,high,7.4,0
30,vip,1,0,1,20,Fri,3,0,low,10.0,0
33,basic,1,0,70,11,Fri,1,1,medium,1.8,1
34,plus,5,0,41,20,Wed,5,1,low,7.9,0
55,basic,1,0,16,17,Fri,3,1,low,6.6,0
18,basic,3,0,13,19,Sun,5,1,low,12.1,1
58,plus,1,0,33,7,Thu,2,1,low,4.2,1
40,vip,6,1,94,14,Sat,4,1,medium,6.7,0
25,plus,2,0,103,13,Fri,2,1,low,8.7,0
19,vip,5,0,5,8,Fri,3,0,low,2.3,0
42,plus,3,0,53,9,Mon,5,1,low,16.0,0
47,basic,3,0,3,13,Fri,3,0,medium,12.0,0
44,plus,15,0,17,7,Thu,5,0,low,10.8,0
34,basic,1,0,94,8,Mon,3,1,medium,20.3,0
42,plus,1,0,117,16,Thu,5,0,medium,15.5,1
43,basic,2,0,46,15,Sat,2,0,low,5.0,0
30,basic,2,0,84,19,Thu,5,0,low,3.8,0
37,basic,1,0,152,11,Sat,5,0,medium,9.6,1
39,plus,2,0,101,16,Sat,3,1,low,13.9,0
42,basic,6,0,63,9,Tue,3,1,medium,0.8,0
43,basic,4,0,57,7,Tue,3,1,low,8.9,0
38,basic,3,0,55,11,Sat,1,1,low,17.0,0
54,basic,2,0,153,13,Wed,2,1,medium,4.1,0
18,basic,3,0,1,18,Thu,2,0,low,9.8,0
30,basic,1,0,46,8,Tue,3,0,low,3.6,1
36,vip,2,0,114,13,Wed,4,1,low,16.3,0
18,plus,4,0,1,14,Mon,3,0,low,7.5,0
33,vip,2,0,63,19,Thu,1,1,low,4.7,0
34,plus,8,0,32,11,Sun,2,1,medium,10.2,0
47,plus,5,0,78,17,Thu,3,1,low,8.7,1
55,plus,1,0,2,12,Sun,4,0,low,5.9,0
25,vip,1,0,29,16,Thu,5,1,low,6.7,0
49,plus,1,0,151,13,Sun,2,0,low,8.4,0
42,plus,6,1,30,7,Sat,3,1,low,16.3,0
42,basic,2,1,100,18,Fri,3,1,medium,0.8,0
35,plus,2,0,147,19,Sun,2,1,high,7.0,0
28,basic,1,0,8,7,Mon,1,1,low,0.1,0
35,basic,5,0,29,17,Fri,3,1,low,6.1,1
47,plus,9,0,2,17,Wed,4,0,low,3.4,0
43,basic,8,0,61,11,Mon,4,0,medium,12.1,1
27,plus,3,0,5,18,Wed,3,0,low,5.1,0
38,basic,2,0,133,13,Tue,2,1,low,9.8,1
43,plus,1,0,22,13,Sun,5,1,medium,9.7,0
48,basic,3,0,17,19,Mon,4,1,low,4.1,0
40,plus,1,1,49,20,Sun,1,0,low,11.0,0
38,basic,1,0,46,13,Wed,4,1,low,10.8,1
60,plus,1,0,1,20,Fri,3,0,medium,2.5,0
40,plus,2,0,5,11,Tue,5,0,medium,12.1,0
30,plus,1,0,18,13,Tue,5,1,medium,2.2,0
25,basic,3,1,139,12,Mon,3,1,low,12.6,0
41,plus,2,1,4,14,Thu,5,0,low,6.5,1
33,vip,5,0,21,18,Fri,4,1,low,17.1,0
39,plus,3,0,78,20,Sun,1,1,low,5.0,0
48,basic,5,2,31,12,Sun,1,0,medium,6.9,0
33,basic,3,0,165,9,Mon,3,1,low,2.7,1
45,basic,4,0,49,16,Tue,1,1,low,10.4,0
31,basic,2,0,116,8,Sun,4,1,medium,5.5,0
37,basic,5,0,13,15,Fri,1,1,medium,3.6,0
35,basic,4,0,24,12,Mon,3,1,low,7.8,0
47,plus,3,0,39,10,Wed,4,1,low,5.6,0
27,basic,4,0,89,8,Wed,2,1,low,9.7,1
18,plus,1,0,32,6,Thu,4,1,low,7.4,0
18,plus,7,0,157,15,Fri,3,1,medium,18.2,0
36,vip,2,0,72,10,Sat,3,0,medium,11.3,0
24,vip,2,0,121,8,Mon,4,0,medium,11.0,0
38,basic,4,0,153,20,Sat,3,1,low,15.6,0
41,plus,4,0,149,10,Thu,1,0,medium,7.5,1
37,basic,4,0,4,18,Sun,2,0,medium,2.7,0
55,basic,3,0,26,18,Fri,4,1,low,13.5,0
51,basic,2,0,98,14,Thu,4,1,medium,6.6,1
18,plus,2,0,161,13,Fri,3,1,low,12.2,0
45,plus,1,0,81,21,Tue,4,1,low,1.2,1
44,plus,9,0,116,13,Thu,5,1,high,10.2,0
19,vip,1,0,89,14,Thu,4,0,medium,16.4,0
42,basic,5,0,50,20,Sat,3,1,low,5.3,1
22,basic,2,0,41,16,Mon,3,1,low,7.7,1
37,plus,4,0,166,8,Mon,4,1,medium,8.4,0
42,vip,1,0,167,16,Thu,5,0,low,1.8,0
41,plus,3,0,14,9,Wed,5,0,medium,10.9,1
31,basic,4,0,74,9,Sat,4,0,medium,5.0,1
36,plus,5,1,35,20,Fri,2,0,medium,9.7,1
54,basic,3,0,34,16,Sun,4,1,low,4.5,1
47,basic,10,0,152,13,Fri,2,1,high,6.0,0
25,plus,7,0,26,13,Mon,3,1,low,8.4,1
36,basic,10,0,56,15,Mon,3,1,low,10.1,1
34,basic,13,0,0,15,Thu,3,0,low,10.4,0
18,basic,2,0,0,9,Sat,4,0,low,4.3,0
32,plus,1,0,46,19,Thu,5,0,low,8.7,1
23,plus,2,0,33,16,Fri,2,1,medium,4.4,1
41,basic,1,0,10,18,Tue,1,1,medium,15.0,1
71,basic,1,0,54,7,Fri,5,1,low,11.0,0
50,plus,6,1,134,9,Wed,3,1,low,7.5,1
35,plus,1,0,2,18,Mon,3,0,low,6.9,0
43,basic,3,0,10,15,Sun,4,0,low,14.6,0
39,basic,1,0,4,18,Sat,5,0,low,13.0,0
18,plus,2,0,66,12,Sat,3,1,medium,3.7,0
42,basic,1,0,3,13,Sun,4,0,low,4.3,1
50,plus,9,1,98,19,Thu,2,0,low,12.3,1
56,vip,7,0,43,17,Wed,5,0,low,16.3,1
44,vip,1,0,88,19,Sat,2,1,medium,9.7,1
21,plus,2,0,89,19,Sat,2,0,medium,11.3,0
55,basic,7,0,133,9,Sun,3,1,low,8.8,0
55,vip,1,0,22,21,Sat,3,1,medium,13.1,0
25,basic,1,0,41,12,Wed,3,0,low,11.7,0
48,basic,11,1,19,19,Mon,4,1,medium,7.2,1
35,vip,1,0,134,18,Mon,3,0,low,10.3,0
60,basic,1,0,6,13,Sat,5,1,medium,7.3,0
46,plus,2,1,3,20,Sat,4,0,low,10.6,0
41,plus,1,0,71,19,Thu,5,1,low,3.9,0
18,basic,4,0,138,14,Mon,4,1,low,2.7,0
27,basic,5,0,32,21,Sat,3,1,low,5.0,1
29,basic,6,1,127,18,Sun,2,1,medium,13.3,1
50,basic,9,0,146,20,Wed,3,1,low,2.3,0
38,basic,6,0,39,20,Tue,3,1,low,14.9,0
39,plus,4,0,104,12,Tue,1,1,low,0.1,1
56,plus,2,0,101,14,Thu,4,1,medium,10.5,1
54,vip,1,0,72,13,Mon,3,1,low,17.1,1
25,basic,7,1,0,19,Thu,5,0,low,11.2,0
56,plus,3,0,58,12,Wed,3,1,low,18.5,0
50,basic,5,0,2,20,Tue,5,0,low,3.8,0
25,plus,1,0,59,20,Wed,5,1,low,7.6,0
20,plus,2,0,70,14,Thu,5,1,low,8.5,0
36,plus,7,1,62,12,Wed,3,1,low,10.6,0
18,plus,5,0,137,9,Sat,3,1,low,12.6,1
45,basic,2,0,1,19,Mon,4,0,low,1.5,0
34,plus,7,0,18,14,Sat,3,0,low,8.2,0
43,basic,15,1,29,9,Sun,3,1,medium,6.1,0
39,plus,2,1,1,8,Sun,4,0,medium,7.1,0
40,vip,3,1,8,17,Sat,3,1,medium,6.8,0
42,basic,3,0,2,9,Sat,3,0,low,2.7,0
32,vip,1,0,6,8,Thu,4,1,low,4.1,1
37,vip,1,0,6,18,Sat,4,1,high,3.5,0
26,plus,1,0,20,14,Mon,4,0,low,4.4,0
44,plus,6,0,106,21,Fri,4,1,low,6.0,1
41,vip,2,0,29,11,Sat,4,0,low,16.5,1
46,basic,3,0,63,20,Thu,3,1,medium,2.6,1
50,plus,1,0,73,18,Sun,3,1,low,5.3,0
43,basic,1,0,12,19,Mon,4,0,medium,5.7,1
30,basic,7,0,67,12,Thu,3,1,low,8.5,0
47,basic,7,0,106,17,Tue,4,0,low,9.6,0
41,plus,3,0,60,17,Sun,5,1,low,4.1,1
34,basic,1,0,5,11,Thu,2,0,low,4.3,0
39,plus,3,0,8,12,Sat,5,0,low,7.7,0
38,basic,2,1,37,10,Thu,1,0,medium,7.3,0
36,plus,6,1,21,17,Sat,2,1,low,7.7,0
41,plus,9,0,93,10,Wed,2,1,low,10.1,1
36,basic,3,0,150,13,Wed,5,1,low,11.8,0
37,plus,10,1,5,20,Fri,3,0,low,9.3,0
26,plus,3,0,47,18,Wed,3,0,low,5.5,0
20,basic,5,0,46,20,Mon,2,0,low,10.3,1
27,plus,1,0,60,13,Sat,5,1,medium,8.5,1
31,basic,4,1,120,13,Tue,3,1,medium,12.7,0
34,basic,1,0,59,17,Tue,3,0,medium,6.6,0
18,basic,1,0,24,7,Wed,3,1,low,5.7,0
53,basic,3,0,102,7,Mon,3,1,medium,17.5,1
42,plus,2,0,2,15,Sun,4,0,medium,4.3,0
42,plus,1,0,1,13,Mon,3,0,low,5.7,1
25,plus,2,0,19,7,Fri,5,1,high,6.5,0
43,basic,1,0,36,19,Thu,5,1,low,4.1,0
35,plus,1,0,6,7,Thu,5,0,low,7.9,0
39,plus,4,0,26,19,Mon,5,0,low,5.3,0
37,basic,1,0,8,21,Sat,3,1,low,9.8,0
32,vip,3,1,37,10,Fri,3,1,low,2.2,0
29,vip,2,0,50,7,Fri,1,0,low,1.1,0
46,plus,1,0,53,18,Thu,3,0,low,12.7,1
40,basic,4,0,77,15,Sun,3,1,high,2.8,1
46,plus,16,1,50,11,Wed,4,1,low,8.9,0
48,basic,1,0,54,21,Wed,4,1,low,2.7,1
46,vip,2,0,53,18,Thu,4,1,medium,8.8,0
61,basic,2,0,1,14,Sat,3,0,medium,5.1,0
56,vip,3,0,6,6,Tue,3,1,low,15.2,0
32,basic,5,0,150,21,Wed,1,1,medium,12.5,0
44,basic,2,0,35,12,Fri,5,0,low,6.7,0
30,basic,1,0,155,11,Wed,4,1,low,15.8,0
18,plus,5,1,8,11,Mon,3,1,medium,9.4,0
54,vip,1,0,7,21,Thu,2,0,low,2.8,0
52,basic,1,0,156,13,Sun,4,1,low,10.2,0
51,plus,2,0,3,19,Tue,5,0,medium,8.0,0
50,basic,1,0,54,19,Sat,2,0,medium,4.1,1
34,basic,6,0,15,8,Fri,3,0,low,9.9,1
29,basic,4,1,127,19,Sat,2,0,medium,14.6,0
54,vip,2,1,21,14,Tue,2,1,medium,7.8,0
44,basic,1,0,2,19,Sun,4,0,medium,10.1,0
46,plus,15,1,4,14,Wed,2,0,high,6.8,0
21,plus,1,0,128,12,Thu,3,1,medium,10.7,0
44,plus,1,0,122,12,Sun,1,0,medium,14.8,1
45,basic,1,0,31,14,Fri,3,0,medium,5.9,0
43,basic,2,0,68,12,Fri,1,1,medium,9.2,0
38,plus,1,0,57,18,Fri,3,1,medium,3.1,1
35,basic,4,0,3,17,Mon,3,0,low,8.1,0
31,basic,6,0,39,9,Wed,3,1,low,5.2,0
37,plus,3,0,42,11,Sun,2,1,medium,7.3,0
33,vip,9,0,73,9,Fri,3,1,low,15.5,0
37,basic,3,0,160,8,Wed,3,0,low,11.7,1
45,plus,3,0,36,12,Tue,1,1,low,5.4,0
42,basic,3,1,89,20,Tue,5,1,low,11.6,0
44,basic,4,0,20,14,Mon,3,1,low,6.9,0
50,basic,1,0,46,11,Tue,4,1,low,8.9,0
48,basic,18,1,18,18,Thu,2,1,low,6.7,0
29,basic,2,0,22,11,Fri,4,1,high,7.1,0
37,basic,5,0,4,13,Fri,3,0,medium,6.9,0
19,basic,4,0,152,15,Tue,3,0,medium,6.6,0
51,vip,4,0,32,10,Wed,2,0,low,14.9,0
34,basic,5,0,78,13,Thu,2,0,low,6.0,0
41,basic,6,0,117,19,Tue,5,1,medium,14.7,1
50,basic,3,1,14,20,Thu,3,1,low,13.3,0
43,basic,2,0,15,13,Thu,3,1,low,12.3,0
43,plus,2,0,52,21,Wed,3,1,medium,6.8,1
46,plus,2,0,88,11,Tue,4,1,low,11.0,0
36,plus,3,1,3,12,Fri,2,0,low,7.7,0
18,plus,1,0,3,12,Thu,1,0,low,17.7,1
51,plus,3,1,69,18,Tue,3,0,low,7.1,1
46,plus,10,1,54,17,Wed,2,1,low,7.0,0
39,basic,4,0,1,18,Thu,4,0,low,16.2,0
47,basic,13,0,18,13,Tue,3,1,low,6.8,0
53,vip,2,0,4,18,Wed,3,0,low,3.2,0
40,vip,5,0,8,8,Mon,4,1,medium,8.0,1
18,plus,8,0,89,12,Fri,5,1,low,20.7,0
35,basic,1,0,4,13,Fri,3,0,medium,14.5,0
46,basic,7,1,47,18,Fri,3,1,medium,11.3,0
53,basic,1,0,112,10,Mon,4,0,low,13.6,0
20,plus,1,0,38,10,Sun,3,1,low,9.7,1
42,basic,1,0,98,18,Sun,4,1,medium,11.8,0
44,plus,2,0,108,14,Sat,3,1,low,0.3,0
58,basic,4,0,126,19,Fri,1,1,low,7.3,0
18,vip,4,0,21,19,Thu,5,1,low,0.9,0
36,basic,3,0,113,18,Sat,2,1,low,8.0,0
33,vip,6,0,3,9,Sat,4,0,high,14.3,1
26,basic,6,0,99,20,Tue,3,1,low,7.2,0
33,basic,2,0,15,17,Sun,5,1,low,6.7,1
43,basic,1,0,31,19,Thu,3,1,medium,11.5,1
36,basic,2,1,92,13,Thu,4,0,medium,8.4,0
47,plus,4,0,63,16,Wed,3,1,low,11.5,0
41,basic,5,0,159,10,Thu,5,0,low,14.3,0
42,plus,4,0,35,15,Thu,3,1,medium,9.6,0
25,plus,2,0,6,18,Thu,2,1,low,9.0,1
55,plus,3,1,144,7,Wed,3,1,low,9.4,0
18,basic,1,0,14,8,Tue,3,1,low,4.6,1
50,plus,2,1,141,15,Sun,4,1,medium,9.9,1
50,basic,1,0,64,18,Thu,4,1,low,7.2,0
18,basic,1,0,141,20,Sat,3,0,low,5.2,0
20,basic,3,0,2,21,Wed,4,0,low,7.9,0
46,plus,1,0,162,7,Mon,3,1,medium,1.0,0
25,plus,9,2,97,6,Mon,2,1,low,7.1,0
54,basic,4,0,86,19,Wed,4,1,low,4.2,0
42,basic,1,1,6,18,Fri,4,0,high,10.6,0
46,basic,9,1,82,11,Wed,4,1,medium,4.8,1
33,vip,5,0,14,9,Sat,4,1,medium,3.8,0
48,plus,10,0,51,15,Fri,3,1,medium,10.4,0
54,vip,1,0,163,8,Mon,2,1,low,4.8,0
48,basic,3,0,153,20,Fri,4,1,medium,6.3,0
27,plus,1,0,7,17,Fri,4,1,medium,6.1,0
42,basic,2,0,18,13,Tue,3,0,medium,15.4,1
56,plus,3,0,144,11,Fri,4,1,low,12.0,0
41,plus,12,1,5,18,Wed,3,0,low,5.1,0
40,vip,5,1,61,19,Tue,4,1,medium,6.5,0
34,basic,3,0,60,19,Tue,5,1,low,11.5,0
42,plus,5,0,4,12,Sun,3,0,low,8.9,1
60,plus,2,0,78,10,Sun,3,0,low,2.4,0
42,vip,2,0,10,20,Wed,5,1,low,7.9,0
54,vip,1,0,47,7,Sat,3,1,low,5.9,0
60,plus,5,0,150,18,Wed,4,1,low,11.6,0
43,plus,5,0,69,18,Sun,2,1,medium,3.2,0
55,plus,2,1,32,10,Sun,3,0,low,17.2,0
18,plus,3,0,104,7,Mon,3,1,low,4.8,0
41,plus,1,0,19,13,Mon,3,1,low,11.3,0
25,basic,5,0,2,11,Tue,3,0,medium,12.4,1
28,basic,1,0,148,13,Fri,2,1,high,0.5,0
52,basic,2,0,66,8,Sun,4,1,medium,11.3,0
52,plus,2,0,101,13,Thu,4,0,medium,2.8,1
47,plus,1,0,71,16,Thu,5,1,medium,18.7,1
46,plus,2,0,62,17,Tue,4,1,low,3.3,0
48,vip,1,0,1,12,Fri,5,0,low,6.6,0
27,plus,4,0,4,19,Fri,2,0,low,7.4,0
18,basic,1,0,40,12,Sat,3,1,medium,17.6,0
54,basic,1,0,84,15,Wed,3,1,medium,4.6,1
55,plus,3,0,128,8,Mon,4,1,medium,7.2,0
40,plus,3,0,14,9,Sun,4,1,low,6.3,0
40,vip,6,0,18,14,Mon,3,1,low,9.5,1
18,plus,13,1,40,18,Thu,4,1,medium,16.8,0
18,vip,5,0,84,13,Tue,2,1,low,8.8,1
37,basic,1,0,15,10,Mon,4,1,low,13.7,0
26,basic,1,0,68,14,Fri,3,1,low,7.0,0
33,basic,3,0,108,12,Tue,4,0,low,9.1,1
18,plus,1,0,127,12,Wed,3,1,low,1.7,1
38,plus,2,0,45,7,Thu,4,0,medium,6.7,1
37,plus,5,0,63,14,Wed,5,1,low,7.2,0
23,basic,4,0,15,13,Tue,5,1,medium,15.0,0
41,basic,1,0,49,13,Wed,3,1,medium,11.2,0
35,basic,2,0,125,21,Tue,4,1,medium,6.1,1
56,plus,9,1,159,15,Tue,2,1,medium,8.3,0
30,basic,3,0,86,21,Mon,3,1,high,3.8,1
38,plus,2,0,36,20,Wed,5,0,low,10.1,0
18,basic,5,0,64,10,Tue,4,1,low,2.9,0
64,basic,1,1,60,17,Wed,4,1,low,11.9,0
49,basic,3,0,4,13,Sun,3,0,medium,3.4,1
43,plus,1,0,167,16,Mon,5,1,low,4.5,0
37,basic,2,0,18,18,Sat,2,0,low,15.9,1
25,basic,1,0,6,7,Sat,4,1,low,8.3,0
45,plus,1,0,107,13,Thu,3,1,medium,4.0,0
58,basic,1,0,33,14,Sun,1,1,low,6.8,1
20,vip,2,0,15,19,Fri,5,1,medium,12.3,0
48,basic,1,0,67,15,Sat,3,1,medium,8.1,0
55,basic,1,0,3,16,Mon,3,0,medium,5.1,0
51,basic,1,0,141,21,Sat,3,1,low,2.6,0
37,basic,2,0,129,14,Tue,3,1,medium,8.7,0
27,basic,1,0,3,12,Wed,3,0,low,9.3,0
43,basic,3,1,18,20,Tue,3,0,medium,3.9,0
29,basic,2,0,162,11,Thu,1,1,medium,3.8,0
43,plus,2,0,40,19,Sun,4,0,low,7.9,1
43,vip,4,0,67,16,Sat,3,1,low,9.2,0
18,plus,11,1,1,11,Tue,5,0,medium,15.4,0
50,basic,1,0,92,16,Sun,1,1,high,7.2,1
38,basic,1,0,23,9,Fri,4,0,low,6.3,1
56,plus,4,0,61,8,Wed,3,1,low,17.8,1
44,plus,3,0,7,14,Wed,5,1,low,8.9,0
25,plus,3,0,2,13,Sat,5,0,medium,8.6,1
30,vip,5,0,3,8,Tue,4,0,low,1.7,0
23,basic,2,0,67,18,Mon,2,1,medium,3.1,0
50,basic,2,0,134,12,Sat,3,1,medium,12.1,1
25,basic,2,0,29,19,Mon,4,1,low,10.8,0
42,plus,1,1,123,18,Fri,4,1,low,5.9,0
30,basic,1,0,0,11,Sat,1,0,low,8.9,1
41,basic,1,0,40,15,Tue,3,1,low,9.7,1
32,plus,1,0,43,8,Thu,5,1,low,7.7,0
29,basic,1,0,19,6,Tue,5,1,low,13.5,1
38,plus,1,0,4,11,Mon,3,0,high,7.8,0
28,basic,1,0,49,13,Wed,5,1,low,14.3,0
39,plus,3,0,3,20,Sat,2,0,low,6.6,0
