user,musicbrainz_id,artist,plays
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,67898b4d-c9d5-4deb-bdeb-ac1082c6b452,kaponz & spinoza,157
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,5dfdca28-9ddc-4853-933c-8bc97d87beec,marilyn manson,154
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,d6e65033-b56a-49df-8744-6fc3ffd75edd,boys like girls,146
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,40a5a225-3279-4d48-bca2-6059ed11b4fc,cute is what we aim for,142
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,arctic monkeys,135
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,0103c1cc-4a09-4a5d-a344-56ad99a77193,avril lavigne,127
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,cc197bad-dc9c-440d-a5b5-d52ba2e14234,coldplay,122
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,8d53ba6e-968c-4f72-9571-4a4f3ed4b3f0,pink,120
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,8d4c13de-6e61-4a8e-ac4d-d0e1996bcef8,the gazette,114
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,b345af35-205e-4eca-8006-029e5c20127e,simple plan,112
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,09885b8e-f235-4b80-a02a-055539493173,the all-american rejects,104
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,084308bd-1654-436f-ba03-df6697104e19,green day,100
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,157ea952-039b-4be3-8796-30edd11e8baa,madina lake,100
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,b9ca7096-68de-455f-8a36-1f1ebb2abf2a,escape the fate,94
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,f897e098-941b-4fa4-b966-4870c1e5614c,aaron,89
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,c4caa34e-57b5-432b-ad9d-7e6543944d96,secondhand serenade,87
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,8262d8e4-9137-4bb3-a787-3caabbbc13e9,the used,85
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,fd429857-5ace-4609-ae54-1502c3bdac11,billy talent,82
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,9c9f1380-2516-4fc9-a3e6-f9f61941d090,muse,73
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,62162215-b023-4f0e-84bd-1e9412d5b32c,all time low,72
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,c0dd8604-9b6d-4a2c-999d-be7acef71b75,soko,70
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,,twilight - yiruma,63
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,1079b087-a5b3-4a07-abbc-88043ceda334,alesana,59
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,a74b1b7f-71a5-4011-9441-d0b5e4122711,radiohead,59
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,52fe888b-112f-4023-adc9-f8287f177f7a,the hoosiers,59
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,2386cd66-e923-4e8e-bf14-2eebe2e9b973,3 doors down,57
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,8e1e03fe-ebbc-467a-b541-857144db10fb,babyshambles,57
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,350bce49-c21b-4137-b50a-0766ded07e4d,taking back sunday,57
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,b1570544-93ab-4b2b-8398-131735394202,crystal castles,54
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,eb8ff09f-0b63-4c5e-96dc-b6dadeb794ac,the academy is...,54
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,b9472588-93f3-4922-a1a2-74082cdf9ce8,panic at the disco,52
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,c485632c-b784-4ee9-8ea1-c5fb365681fc,mgmt,49
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,183105b5-3e68-4748-9086-2c1c11bf7a3d,beyoncé,46
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,375a7145-968f-4d4b-ae26-78dd294f2122,madame kay,46
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,d89de379-665d-425c-b2e9-41b95d1edb36,silverstein,46
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,amy winehouse,45
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,0743b15a-3c32-48c8-ad58-cb325350befa,blink-182,44
0045402f5f0367161e18fdcea4cc1a7ee40cdd54,de030dcd-36e3-425e-9201-0d5be10769f1,kill hannah,43
00456ba983e5d59c62459149b7662dcf10d72e69,00eeed6b-5897-4359-8347-b8cd28375331,manowar,3612
00456ba983e5d59c62459149b7662dcf10d72e69,553d8166-27b0-49fe-b8e4-89a984e2c375,the sisters of mercy,1118
00456ba983e5d59c62459149b7662dcf10d72e69,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,black sabbath,858
00456ba983e5d59c62459149b7662dcf10d72e69,a4b15836-dab1-4b20-90c0-76e2a33ee55c,diva destruction,843
00456ba983e5d59c62459149b7662dcf10d72e69,e1f1e33e-2e4c-4d43-b91b-7064068d3283,kiss,802
00456ba983e5d59c62459149b7662dcf10d72e69,57961a97-3796-4bf7-9f02-a985a8979ae9,motörhead,780
00456ba983e5d59c62459149b7662dcf10d72e69,ccda046a-2674-4f7d-97e6-f23d6c156432,dead can dance,770
00456ba983e5d59c62459149b7662dcf10d72e69,6b335658-22c8-485d-93de-0bc29a1d0349,judas priest,734
00456ba983e5d59c62459149b7662dcf10d72e69,eeb1195b-f213-4ce1-b28c-8565211f8e43,guns n' roses,720
00456ba983e5d59c62459149b7662dcf10d72e69,83d91898-7763-47d7-b03b-b92132375c47,pink floyd,684
00456ba983e5d59c62459149b7662dcf10d72e69,8aa5b65a-5b3c-4029-92bf-47a544356934,ozzy osbourne,657
00456ba983e5d59c62459149b7662dcf10d72e69,a9044915-8be3-4c7e-b11f-9e2d2ea0a91e,megadeth,632
00456ba983e5d59c62459149b7662dcf10d72e69,d2ad8774-9173-4970-8427-06b04df201c1,venom,600
00456ba983e5d59c62459149b7662dcf10d72e69,09ade3bd-b110-4277-b923-7dc32e6a3f92,dokken,569
00456ba983e5d59c62459149b7662dcf10d72e69,0688add2-c282-4ee2-ba61-223ffdb3c201,bauhaus,568
00456ba983e5d59c62459149b7662dcf10d72e69,9efff43b-3b29-4082-824e-bc82f646f93d,the doors,562
00456ba983e5d59c62459149b7662dcf10d72e69,c6122fee-089f-41c4-a34f-e5f7e5607b05,twisted sister,558
00456ba983e5d59c62459149b7662dcf10d72e69,78ea5ea1-3c4d-4b7e-ac5d-68900319ebe2,siouxsie and the banshees,552
00456ba983e5d59c62459149b7662dcf10d72e69,935d146a-ab8a-4745-b4c4-6043d4cc15c4,moi dix mois,543
00456ba983e5d59c62459149b7662dcf10d72e69,ca891d65-d9b0-4258-89f7-e6ba29d83767,iron maiden,531
00456ba983e5d59c62459149b7662dcf10d72e69,e631bb92-3e2b-43e3-a2cb-b605e2fb53bd,arch enemy,530
00456ba983e5d59c62459149b7662dcf10d72e69,a8e935c6-3fcc-414c-900c-77e8170e7e7c,black label society,528
00456ba983e5d59c62459149b7662dcf10d72e69,7561ff6c-2ab7-4776-9a9a-662f23b2effc,dark funeral,523
00456ba983e5d59c62459149b7662dcf10d72e69,a1d69fd9-0096-4a60-b277-de34e5a77fca,gorgoroth,520
00456ba983e5d59c62459149b7662dcf10d72e69,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,queen,507
00456ba983e5d59c62459149b7662dcf10d72e69,85111697-29f9-4909-864d-f73addb5a079,theatres des vampires,507
00456ba983e5d59c62459149b7662dcf10d72e69,79491354-3d83-40e3-9d8e-7592d58d790a,deep purple,505
00456ba983e5d59c62459149b7662dcf10d72e69,3580a118-49e3-4aa1-972a-f5f0ff750dd2,alien sex fiend,491
00456ba983e5d59c62459149b7662dcf10d72e69,2a09f8e7-1138-4030-96a3-fddfdf82127b,christian death,489
00456ba983e5d59c62459149b7662dcf10d72e69,deeea939-7f89-4762-b09f-79269cd70d3b,queensrÿche,487
00456ba983e5d59c62459149b7662dcf10d72e69,8766cdd6-066c-4b14-ba53-c7958e613bad,gamma ray,486
00456ba983e5d59c62459149b7662dcf10d72e69,5dfdca28-9ddc-4853-933c-8bc97d87beec,marilyn manson,484
00456ba983e5d59c62459149b7662dcf10d72e69,6fea1339-260c-40fe-bb7a-ace5c8438955,lacuna coil,480
00456ba983e5d59c62459149b7662dcf10d72e69,20b9add0-f004-4720-8f46-585525203a8b,lacrimosa,479
00456ba983e5d59c62459149b7662dcf10d72e69,9b707faa-500f-4ea8-a433-40e0b328a57d,leaves' eyes,476
00456ba983e5d59c62459149b7662dcf10d72e69,22fa6038-d14c-4aab-a057-d397132e9191,diary of dreams,466
00456ba983e5d59c62459149b7662dcf10d72e69,2228019e-67b4-4d2e-a101-f2d5dcaf892f,impaled nazarene,465
00456ba983e5d59c62459149b7662dcf10d72e69,16ec5f5d-5fbd-4c72-aa97-4bb369c0ff0d,lux occulta,462
00456ba983e5d59c62459149b7662dcf10d72e69,af8fd97c-db72-4e30-b2aa-30ebd0c4f1a0,darkthrone,455
00456ba983e5d59c62459149b7662dcf10d72e69,549a44e1-3b99-454f-970e-4f2c210b4827,triarii,451
00456ba983e5d59c62459149b7662dcf10d72e69,c2a736b7-8ed5-4c68-b2cb-0a55fd8151de,anorexia nervosa,449
00456ba983e5d59c62459149b7662dcf10d72e69,adc68a50-38ee-456d-927e-715cbf74c0d5,nile,449
00456ba983e5d59c62459149b7662dcf10d72e69,bdacc37b-8633-4bf8-9dd5-4662ee651aec,slayer,448
00456ba983e5d59c62459149b7662dcf10d72e69,c995a379-60b9-404b-bd97-a7e2de0751d3,rob zombie,447
00456ba983e5d59c62459149b7662dcf10d72e69,4a7bcfa1-5da5-4aa7-b2d0-b300904a4e9e,diabolical masquerade,443
00456ba983e5d59c62459149b7662dcf10d72e69,b164b70a-c08e-4857-bfde-5af7a91c1a28,blacklodge,437
00456ba983e5d59c62459149b7662dcf10d72e69,c6b0db5a-d750-4ed8-9caa-ddcfb75dcb0a,therion,435
00456ba983e5d59c62459149b7662dcf10d72e69,c8bc9ad3-1df2-4c9b-9cf7-cf6fc60441dc,emilie autumn,434
00456ba983e5d59c62459149b7662dcf10d72e69,b7dc7c76-53f1-49ac-8dc2-d469ed7f8e65,marduk,433
00458c96257bab27657adca90732ecc4904300de,1f9df192-a621-4f54-8850-2c5373b7eac9,ludwig van beethoven,4586
00458c96257bab27657adca90732ecc4904300de,3905011f-ac59-4d50-9095-1545a9944de8,claudio arrau,4056
00458c96257bab27657adca90732ecc4904300de,6f2dfabb-f0bb-4801-a392-592489a148e7,eva cassidy,2760
00458c96257bab27657adca90732ecc4904300de,013c8e5b-d72a-4cd3-8dee-6c64d6125823,edvard grieg,2629
00458c96257bab27657adca90732ecc4904300de,4e60a56a-514a-4a19-a3cc-49927c96b3cb,sir edward elgar,2573
00458c96257bab27657adca90732ecc4904300de,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,pyotr ilyich tchaikovsky,2066
00458c96257bab27657adca90732ecc4904300de,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,frédéric chopin,2025
00458c96257bab27657adca90732ecc4904300de,,drepung loseling monastery,1936
00458c96257bab27657adca90732ecc4904300de,5adb8b74-54b8-4700-836e-550b6a2a2f71,cat stevens,1807
00458c96257bab27657adca90732ecc4904300de,819eaeb2-8dd8-48a5-ad07-0bcd137985ef,antonín dvořák,1801
00458c96257bab27657adca90732ecc4904300de,24f1766e-9635-4d58-a4d4-9413f9f98a4c,johann sebastian bach,1566
00458c96257bab27657adca90732ecc4904300de,78e46ae5-9bfd-433b-be3f-19e993d67ecc,rufus wainwright,1558
00458c96257bab27657adca90732ecc4904300de,f91e3a88-24ee-4563-8963-fab73d2765ed,franz schubert,1552
00458c96257bab27657adca90732ecc4904300de,9c9f1380-2516-4fc9-a3e6-f9f61941d090,muse,1533
00458c96257bab27657adca90732ecc4904300de,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,the beatles,1493
00458c96257bab27657adca90732ecc4904300de,b88ce309-ac20-4350-917b-9b6885cee10d,aiko shimada and elizabeth falconer,1055
00458c96257bab27657adca90732ecc4904300de,c130b0fb-5dce-449d-9f40-1437f889f7fe,franz joseph haydn,1050
00458c96257bab27657adca90732ecc4904300de,4137c070-15b2-4d00-a9f0-3517d02a9ba8,camille saint-saëns,1047
00458c96257bab27657adca90732ecc4904300de,5e1ef22b-310a-46ad-885b-4897b8c9c85a,francis poulenc,1047
00458c96257bab27657adca90732ecc4904300de,be50643c-0377-4968-b48c-47e06b2e2a3b,claude debussy,1045
00458c96257bab27657adca90732ecc4904300de,c70d12a2-24fe-4f83-a6e6-57d84f8efb51,johannes brahms,1038
00458c96257bab27657adca90732ecc4904300de,2a006dfe-a7af-46d1-b38f-8c1d90dd230d,frederick delius,1036
00458c96257bab27657adca90732ecc4904300de,ddea5540-2c7d-4266-8507-b367c2635d35,henry purcell,1029
00458c96257bab27657adca90732ecc4904300de,8d610e51-64b4-4654-b8df-064b0fb7a9d9,gustav mahler,1025
00458c96257bab27657adca90732ecc4904300de,691b0e9d-9e57-41cf-932d-a3d21b068e75,jean sibelius,1014
00458c96257bab27657adca90732ecc4904300de,aad3af83-5b59-4b86-a569-1a8409149b09,aaron copland,1009
00458c96257bab27657adca90732ecc4904300de,27870d47-bb98-42d1-bf2b-c7e972e6befc,georg friedrich händel,838
00458c96257bab27657adca90732ecc4904300de,cd8c5019-5d75-4d5c-bc28-e1e26a7dd5c8,josé gonzález,738
00458c96257bab27657adca90732ecc4904300de,e11051f9-0098-41aa-9edb-8dacd8f1c6b5,mika,680
00458c96257bab27657adca90732ecc4904300de,ce58d854-7430-4231-aa44-97f0144b3372,sarah mclachlan,625
00458c96257bab27657adca90732ecc4904300de,fa19a8b6-e7f4-40d4-af15-7a7c41ac7d8f,gabriel fauré,589
00458c96257bab27657adca90732ecc4904300de,4f8ef4a3-40fa-46b5-8773-97686a8424f4,Édith piaf,583
00458c96257bab27657adca90732ecc4904300de,9bd20e6a-b41d-4983-a5b6-c0ff849fa235,georges bizet,554
00458c96257bab27657adca90732ecc4904300de,a693df4a-8762-4a45-b7fd-6695b558385e,giacomo puccini,539
00458c96257bab27657adca90732ecc4904300de,d5b637f0-74b8-4df6-bddf-dc3784a6881a,jewel,539
00458c96257bab27657adca90732ecc4904300de,ad79836d-9849-44df-8789-180bbc823f3c,antonio vivaldi,536
00458c96257bab27657adca90732ecc4904300de,74ed34ce-ee95-44e9-a87d-4d2d5056c24a,samuel barber,532
00458c96257bab27657adca90732ecc4904300de,6fdd3b3e-1ea6-4da9-8d6f-8f8de01c133a,maurice ravel,531
00458c96257bab27657adca90732ecc4904300de,c1380b12-3909-47d8-a5fd-d20e76123310,modest petrovich mussorgsky,531
00458c96257bab27657adca90732ecc4904300de,44b16e44-da77-4580-b851-0d765904573e,sergei rachmaninoff,530
00458c96257bab27657adca90732ecc4904300de,274774a7-1cde-486a-bc3d-375ec54d552d,hector berlioz,529
00458c96257bab27657adca90732ecc4904300de,e3d5cfcd-e42b-411d-add2-716a5029f59b,max bruch,528
0045926e8a9c4775026e7eef8977e7548083422c,79239441-bfd5-4981-a70c-55c3f15c1287,madonna,4613
0045926e8a9c4775026e7eef8977e7548083422c,2fddb92d-24b2-46a5-bf28-3aed46f4684c,kylie minogue,1086
0045926e8a9c4775026e7eef8977e7548083422c,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,britney spears,634
0045926e8a9c4775026e7eef8977e7548083422c,c4b87e45-c07a-460f-9c58-8d15328e2964,sophie ellis-bextor,574
0045926e8a9c4775026e7eef8977e7548083422c,a0b2f210-cd3a-453d-937d-e4f2658d17c7,girls aloud,472
0045926e8a9c4775026e7eef8977e7548083422c,650e7db6-b795-4eb5-a702-5ea2fc46c848,lady gaga,288
0045926e8a9c4775026e7eef8977e7548083422c,7bd9e20e-74b9-446a-a2ed-a223f82a36e7,cyndi lauper,253
0045926e8a9c4775026e7eef8977e7548083422c,4cab12f3-af12-4a55-ade2-606bd9524425,dannii minogue,249
0045926e8a9c4775026e7eef8977e7548083422c,9da88e1f-94f7-48e3-a8c2-e969cb8cfcd7,offer nissim,208
0045926e8a9c4775026e7eef8977e7548083422c,3442b704-fca2-4eb1-8a7f-c847ccbe7a44,la casa azul,191
0045926e8a9c4775026e7eef8977e7548083422c,7b885d42-3c41-4f43-9944-a5855ec5155e,goldfrapp,189
0045926e8a9c4775026e7eef8977e7548083422c,,algora,162
0045926e8a9c4775026e7eef8977e7548083422c,32a92586-6f9f-4882-b168-97fd60a99b6d,moby,118
0045926e8a9c4775026e7eef8977e7548083422c,28a40a67-ecd3-432a-be2f-51490a7743ec,helena paparizou,116
0045926e8a9c4775026e7eef8977e7548083422c,8641aa1e-9e72-43cf-a967-ce75a0fb77b9,la prohibida,102
0045926e8a9c4775026e7eef8977e7548083422c,b202beb7-99bd-47e7-8b72-195c8d72ebdd,christina aguilera,99
0045926e8a9c4775026e7eef8977e7548083422c,71b03238-e53d-4e1e-9b3a-6ce1dcdf2894,emma bunton,92
0045926e8a9c4775026e7eef8977e7548083422c,a344d1d3-bc5e-4a59-95f1-814999d009ac,alizée,84
0045926e8a9c4775026e7eef8977e7548083422c,23207c32-6743-4982-9f46-e297b2e4eb14,geri halliwell,84
0045926e8a9c4775026e7eef8977e7548083422c,183105b5-3e68-4748-9086-2c1c11bf7a3d,beyoncé,81
0045926e8a9c4775026e7eef8977e7548083422c,f0602f55-1770-483d-89bd-4bae0d0ac086,jennifer lopez,81
0045926e8a9c4775026e7eef8977e7548083422c,d87e52c5-bb8d-4da8-b941-9f4928627dc8,abba,77
0045926e8a9c4775026e7eef8977e7548083422c,dfa715ac-b536-44df-af43-570d3ea3edec,sugababes,75
0045926e8a9c4775026e7eef8977e7548083422c,69d9cb53-5b8f-41b0-ac84-49eabea535b2,a*teens,74
0045926e8a9c4775026e7eef8977e7548083422c,546f35a4-adfc-4d3a-9318-7334daa0f066,emmanuel horvilleur,71
0045926e8a9c4775026e7eef8977e7548083422c,6be2828f-6c0d-4059-99d4-fa18acf1a296,janet jackson,68
0045926e8a9c4775026e7eef8977e7548083422c,2585d166-6514-43c3-886f-a92ebddebc81,rachel stevens,68
0045926e8a9c4775026e7eef8977e7548083422c,bfaf9b70-d1fd-4d3e-b730-3e67e6f8f9bb,hilary duff,66
0045926e8a9c4775026e7eef8977e7548083422c,bf0caafc-2b20-4e07-ab85-87e14ff430ce,spice girls,66
0045926e8a9c4775026e7eef8977e7548083422c,e618770f-e994-41c3-856f-1eedf56b6d74,the ting tings,66
0045926e8a9c4775026e7eef8977e7548083422c,c1db06b6-b337-436b-97c3-9a68897a2ab3,suzanne palmer,63
0045926e8a9c4775026e7eef8977e7548083422c,13655113-cd16-4b43-9dca-cadbbf26ee05,nelly furtado,62
0045926e8a9c4775026e7eef8977e7548083422c,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,röyksopp,62
0045926e8a9c4775026e7eef8977e7548083422c,1fda852b-92e9-4562-82fa-c52820a77b23,the pussycat dolls,62
0045926e8a9c4775026e7eef8977e7548083422c,bfcc6d75-a6a5-4bc6-8282-47aec8531818,cher,61
0045926e8a9c4775026e7eef8977e7548083422c,b3bc168f-24f6-4c46-b901-2c491c0a7abf,fey,59
0045926e8a9c4775026e7eef8977e7548083422c,e6e1e76f-afee-4990-aad0-056199d94918,babasónicos,58
0045926e8a9c4775026e7eef8977e7548083422c,4e0e884d-099b-4ca9-bf4d-bcb31e739540,duffy,58
0045926e8a9c4775026e7eef8977e7548083422c,18b23026-ed29-445a-9bb4-4e86598ab5a9,mylène farmer,57
0045926e8a9c4775026e7eef8977e7548083422c,1f4c0c5a-be94-43e2-ab01-1aa623daa530,bebe,56
0045926e8a9c4775026e7eef8977e7548083422c,5403bf6e-bc1d-4e62-b31f-926a2bf66a14,boney m.,55
0045926e8a9c4775026e7eef8977e7548083422c,774fe81d-a126-42aa-b889-534eaebe72f7,miranda,52
0045926e8a9c4775026e7eef8977e7548083422c,ce8dbfe4-3ce7-41e9-9bb3-13e35c053318,victoria beckham,43
0045926e8a9c4775026e7eef8977e7548083422c,f761f2c9-47a6-48ab-ac68-10451b3d20b2,robin,42
0045926e8a9c4775026e7eef8977e7548083422c,fb42bc41-953c-4040-88e7-0f6757339ea1,holly valance,41
0045926e8a9c4775026e7eef8977e7548083422c,122d63fc-8671-43e4-9752-34e846d62a9c,katy perry,41
0045926e8a9c4775026e7eef8977e7548083422c,63b43c69-b822-4268-bdad-bcde12531f50,lindsay lohan,40
00459e92ecb7e10172b60325dca726ba08334f63,c80f38a6-9980-485d-997c-5c1a9cbd0d64,ryan adams,751
00459e92ecb7e10172b60325dca726ba08334f63,c3aeb863-7b26-4388-94e8-5a240f2be21b,tom waits,594
00459e92ecb7e10172b60325dca726ba08334f63,3e55d51d-687f-4a9d-af96-2fabccf802e5,the cardigans,319
00459e92ecb7e10172b60325dca726ba08334f63,7b0a63b2-b8e8-490e-b724-1d30cb5edfe3,bonnie prince billy,301
00459e92ecb7e10172b60325dca726ba08334f63,013fa897-86db-41d3-8e9f-386c8a34f4e6,morrissey,292
00459e92ecb7e10172b60325dca726ba08334f63,5e372a49-5672-4fb8-ba14-18c90780c4f9,calexico,264
00459e92ecb7e10172b60325dca726ba08334f63,70248960-cb53-4ea4-943a-edb18f7d336f,bruce springsteen,242
00459e92ecb7e10172b60325dca726ba08334f63,72c536dc-7137-4477-a521-567eeb840fa8,bob dylan,235
00459e92ecb7e10172b60325dca726ba08334f63,25c13ec7-fad4-4da4-8d98-9607ff615d68,todd snider,213
00459e92ecb7e10172b60325dca726ba08334f63,0bd9ff08-d360-4e34-9c2c-35f3896a1105,blanche,209
00459e92ecb7e10172b60325dca726ba08334f63,e6f8912b-7df9-4aae-b551-2cd03dc29588,teenage fanclub,190
00459e92ecb7e10172b60325dca726ba08334f63,cbc83fb1-2c23-4ad1-9187-594b30da3f21,gram parsons,187
00459e92ecb7e10172b60325dca726ba08334f63,d67d1a21-6e45-4dd6-aef0-0191ba3796e0,townes van zandt,182
00459e92ecb7e10172b60325dca726ba08334f63,ec863030-7c13-45a3-a025-a69195d3a020,steve earle,178
00459e92ecb7e10172b60325dca726ba08334f63,2ff49515-1701-4bac-a53a-04345893f3f3,gillian welch,172
00459e92ecb7e10172b60325dca726ba08334f63,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,johnny cash,169
00459e92ecb7e10172b60325dca726ba08334f63,14b22b4b-06d5-4b82-8284-29d29b58945f,air,168
00459e92ecb7e10172b60325dca726ba08334f63,5385c403-1c49-4f2f-9b98-7085b5c84371,ryan adams & the cardinals,165
00459e92ecb7e10172b60325dca726ba08334f63,b4375768-3c8b-46e7-b578-c920ccfe725f,the flying burrito brothers,164
00459e92ecb7e10172b60325dca726ba08334f63,85613ba8-9589-4cd5-b42d-5b94450463d3,minor majority,158
00459e92ecb7e10172b60325dca726ba08334f63,792cec6c-2b5a-4076-beb5-669125ae58a2,thomas dybdahl,156
00459e92ecb7e10172b60325dca726ba08334f63,adbbaf02-cb2e-432d-b24b-f016e9a65a44,ron sexsmith,149
00459e92ecb7e10172b60325dca726ba08334f63,0a176d0a-ef46-4e7f-b018-9f4d65614668,the avett brothers,148
00459e92ecb7e10172b60325dca726ba08334f63,2c3bac0a-5158-442f-b50b-056aae52138c,kaizers orchestra,140
00459e92ecb7e10172b60325dca726ba08334f63,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,the beatles,139
00459e92ecb7e10172b60325dca726ba08334f63,1c3e52cd-c0c5-4220-85d9-ebdb6a26d056,moneybrother,138
00459e92ecb7e10172b60325dca726ba08334f63,023d64c9-93db-4a20-8c5c-2efa1a53481a,josh rouse,131
00459e92ecb7e10172b60325dca726ba08334f63,ea4dfa26-f633-4da6-a52a-f49ea4897b58,r.e.m.,124
00459e92ecb7e10172b60325dca726ba08334f63,35ef61ca-43db-4772-ba27-0489e9ebcb69,emmylou harris,123
00459e92ecb7e10172b60325dca726ba08334f63,c3f28da8-662d-4f09-bdc7-3084bf685930,iron & wine,123
00459e92ecb7e10172b60325dca726ba08334f63,306ebc54-d11c-4bf4-9f37-27adc37d00b4,dave alvin,122
00459e92ecb7e10172b60325dca726ba08334f63,99ea432a-e3d8-42cb-9d5e-db316a6a8458,nick drake,118
00459e92ecb7e10172b60325dca726ba08334f63,cb1ca13a-4821-4e66-aff0-0fd6b3dc9a81,kris kristofferson,117
00459e92ecb7e10172b60325dca726ba08334f63,99326e99-2506-434c-abb3-443e626aabfa,superwolf,115
00459e92ecb7e10172b60325dca726ba08334f63,947911f8-60bc-44ab-9782-f97020f15b43,tomahawk,111
00459e92ecb7e10172b60325dca726ba08334f63,14387b0f-765c-4852-852f-135335790466,eels,104
00459e92ecb7e10172b60325dca726ba08334f63,75167b8b-44e4-407b-9d35-effe87b223cf,neil young,103
00459e92ecb7e10172b60325dca726ba08334f63,ecbd1331-95b6-4a77-b739-b4bd8ef222a7,son volt,102
00459e92ecb7e10172b60325dca726ba08334f63,c0b2500e-0cef-4130-869d-732b23ed9df5,tori amos,101
00459e92ecb7e10172b60325dca726ba08334f63,9f5a87ec-0201-45ba-8b03-3b9e0b50a112,tom mcrae,97
00459e92ecb7e10172b60325dca726ba08334f63,418c7f09-ef31-439f-bdf5-38ae7154d9de,hgh,96
00459e92ecb7e10172b60325dca726ba08334f63,3e8bd859-7d82-49e0-b267-84fc46e2bf68,david gray,94
00459e92ecb7e10172b60325dca726ba08334f63,1cc5adcd-1422-4b5c-a3cd-3ecd4f43f506,beck,93
00459e92ecb7e10172b60325dca726ba08334f63,7241e3ed-5ad4-4849-94df-6858ea833472,lyle lovett,93
00459e92ecb7e10172b60325dca726ba08334f63,07b6020a-c539-4d68-aeef-f159f3befc76,band of horses,89
00459e92ecb7e10172b60325dca726ba08334f63,195ddaa1-f1e4-4960-a107-58d26cb058a2,the handsome family,89
00459e92ecb7e10172b60325dca726ba08334f63,3a9f3479-4f0c-4355-8ccd-c9ed5cd01586,ben lee,82
00459e92ecb7e10172b60325dca726ba08334f63,2819834e-4e08-47b0-a2c4-b7672318e8f0,the byrds,82
00459e92ecb7e10172b60325dca726ba08334f63,906bddec-bc73-49f8-ac1e-eaee691c6cf9,hank williams,81
00459e92ecb7e10172b60325dca726ba08334f63,39e32995-6515-40b2-a6f0-841524047edc,katie melua,81
0045a4eccaa8b501bb399dc0f657734ce416a3ca,655b3e5b-09e4-45dd-941c-6fa3fc12521b,m. ward,1392
0045a4eccaa8b501bb399dc0f657734ce416a3ca,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,the beatles,759
0045a4eccaa8b501bb399dc0f657734ce416a3ca,6ffb8ea9-2370-44d8-b678-e9237bbd347b,kings of leon,713
0045a4eccaa8b501bb399dc0f657734ce416a3ca,92dc699f-fcbc-4278-afbe-40b5ad060a55,death from above 1979,616
0045a4eccaa8b501bb399dc0f657734ce416a3ca,5cbef01b-cc35-4f52-af7b-d0df0c4f61b9,sonic youth,533
0045a4eccaa8b501bb399dc0f657734ce416a3ca,a506f761-2c22-4b2f-8a94-bd748c2c8f75,neutral milk hotel,453
0045a4eccaa8b501bb399dc0f657734ce416a3ca,b6b2bb8d-54a9-491f-9607-7b546023b433,pixies,387
